date,Daily_Return,Cumulative_Value
2021-07-22,-0.0015522393908136145,9789.572617720483
2021-07-23,-0.0009380012117318204,9780.389986742724
2021-07-26,8.186526654241355e-05,9781.190660975877
2021-07-27,0.00010038440287751804,9782.17253995981
2021-07-28,0.00017408384659201026,9783.875458183593
2021-07-29,0.0006939504876051217,9790.664983328466
2021-07-30,0.00012594448190705876,9791.898063557317
2021-08-02,-0.000951053447173833,9782.585445149596
2021-08-03,-0.001698324309733712,9765.971442476051
2021-08-04,-0.0012633718090394597,9753.633389467743
2021-08-05,0.0012453404202337204,9765.779983371789
2021-08-06,-0.0003308505468064826,9762.5489697243
2021-08-09,-0.0002481678615326999,9760.126218823374
2021-08-10,0.0007013552658454714,9766.971534742263
2021-08-11,0.0011129813441683734,9777.841991849455
2021-08-12,-0.001068129370353943,9767.39799163928
2021-08-13,-0.0012934024044439774,9754.764815591732
2021-08-16,-0.0008671700833502438,9746.305775373534
2021-08-17,-0.0003452197317209693,9742.94115830849
2021-08-18,0.0015307037336200757,9757.854714715953
2021-08-19,-0.00020061610114596728,9755.897131947539
2021-08-20,0.00015361718693029935,9757.39580542093
2021-08-23,-0.0006828123754867299,9750.733334812467
2021-08-24,-0.0004978256048381313,9745.879170092448
2021-08-25,0.0008483411399211604,9754.14700033714
2021-08-26,0.0001251829588138076,9755.368053319346
2021-08-27,1.5535459046533973e-05,9755.519607440221
2021-08-30,-0.000817296256672928,9747.54645778316
2021-08-31,0.0006979250770606793,9754.349514895863
2021-09-01,0.0007915517213332723,9762.070587044866
2021-09-02,-0.00036343507730829394,9758.522708166374
2021-09-03,-0.00032252922327824507,9755.375299416966
2021-09-07,0.0018025784348107976,9772.960128555182
2021-09-08,-0.00022630516716048987,9770.748457179636
2021-09-09,0.0022568712610897546,9792.799778571982
2021-09-10,-0.0004642319293658437,9788.253648236881
2021-09-13,0.0012542928475469672,9800.53098477784
2021-09-14,-0.00015240902613744556,9799.03729539482
2021-09-15,-0.0011454930950490771,9787.812565834818
2021-09-16,5.778782699494833e-05,9788.378182254031
2021-09-17,-0.0005393077274297164,9783.099234261337
2021-09-20,0.001132103314151145,9794.174713327115
2021-09-21,-0.0009383598744917565,9784.984252772367
2021-09-22,-0.0007958374003089741,9777.196996342576
2021-09-23,-0.00046740644860765457,9772.627071417179
2021-09-24,0.0007068880990916959,9779.535225190824
2021-09-27,0.0022114310687706418,9801.161993225947
2021-09-28,0.0008723071967906559,9809.71161736955
2021-09-29,8.216351641432418e-05,9810.517617771044
2021-09-30,0.0015783076994420053,9826.001633262684
2021-10-01,0.0015101512311090914,9840.840381726035
2021-10-04,0.0011290364508860229,9851.951049224355
2021-10-05,-0.0006473341384685138,9845.573544979672
2021-10-06,0.00022397372223226242,9847.778694734052
2021-10-07,-0.00026620082755157704,9845.157207895969
2021-10-08,0.0005789782002816324,9850.857339297687
2021-10-11,-0.0007196392357370351,9843.76827585068
2021-10-12,-0.0003220573876240307,9840.598017555383
2021-10-13,0.000723509398702582,9847.717782709939
2021-10-14,0.001793739012124096,9865.382018277174
2021-10-15,-0.0012612576492900818,9852.939229743453
2021-10-18,2.949252724016027e-05,9853.229817822083
2021-10-19,0.0007761017463667752,9860.876926691048
2021-10-20,-0.00017689688654198843,9859.132568264142
2021-10-21,-0.0012239972044379988,9847.065017562403
2021-10-22,-0.0024580682593300374,9822.860259595174
2021-10-25,-0.0022864953211014782,9800.400335571776
2021-10-26,0.0026008715719836317,9825.889918198623
2021-10-27,0.0047676258954649775,9872.736085418615
2021-10-28,-0.0011427708249780455,9861.453810657491
2021-10-29,-0.0027431822504292436,9834.402045600667
2021-11-01,-0.00019818259328419074,9832.453038299871
2021-11-02,0.004020154191441083,9871.98101559394
2021-11-03,-0.0002641708551360811,9869.373125927163
2021-11-04,0.0014957422061681047,9884.135163860034
2021-11-05,-0.0008114045773746081,9876.115131344688
2021-11-08,2.338338005003493e-06,9876.138225040042
2021-11-09,-0.00025170077958980297,9873.652393349463
2021-11-10,-7.293516280793e-05,9872.932256904645
2021-11-11,-0.0003537768611172609,9869.439441920775
2021-11-12,0.0005525305996048058,9874.892609213382
2021-11-15,-0.0008116164102707213,9866.877984322084
2021-11-16,0.0005952822612020903,9872.751561759596
2021-11-17,-0.0008723690689841357,9864.138878671352
2021-11-18,-0.000540317596525508,9858.809110860635
2021-11-19,-6.473954712205021e-05,9858.170856023635
2021-11-22,0.0009439373212085655,9867.476351413487
2021-11-23,-0.0009354723966428224,9858.245599662214
2021-11-24,-0.00012034366807989194,9857.059222225918
2021-11-26,0.0007852310953271324,9864.79929163569
2021-11-29,-0.0003670148326915257,9861.178763974136
2021-11-30,-0.0004178664196046178,9857.058108510953
2021-12-01,-0.0003869499987321223,9853.243919888362
2021-12-02,0.0007706199691064342,9860.837026413505
2021-12-03,-6.29275078325442e-05,9860.21650851429
2021-12-06,0.001139494570941979,9871.452171694054
2021-12-07,0.00034160576049679925,9874.824316620374
2021-12-08,-0.0007866498785421561,9867.05628727108
2021-12-09,0.005401811732380635,9920.35626768772
2021-12-10,-0.0017794983735371916,9902.703009844461
2021-12-13,-0.0021130211138117305,9881.778389300853
2021-12-14,-0.00032339214705601194,9878.582699770805
2021-12-15,-0.0003446795445457562,9875.17775438509
2021-12-16,-0.0006926322964195819,9868.337887339518
2021-12-17,0.0007749934523053614,9875.985784587343
2021-12-20,-0.0015552708850130603,9860.625951435772
2021-12-21,0.0011538500045997768,9872.003634735192
2021-12-22,-0.000592749408890425,9866.15201041614
2021-12-23,0.00032415697416188216,9869.350192398457
2021-12-27,2.0925801915705478e-05,9869.556716465619
2021-12-28,-0.0009359682057763496,9860.3191251739
2021-12-29,-0.000631833649741953,9854.089043753422
2021-12-30,0.0007790209128073489,9861.765585195171
2021-12-31,-0.000228070894060739,9859.516403501138
2022-01-03,0.0014263069057118827,9873.579099834431
2022-01-04,0.0014324321993712807,9887.722332460073
2022-01-05,0.0006658105468126951,9894.30568227298
2022-01-06,0.0007858734477668161,9902.081354392767
2022-01-07,0.0014114398168567632,9916.057546286112
2022-01-10,-0.002506569850699192,9891.202255402794
2022-01-11,0.0012019701781835757,9903.09118554017
2022-01-12,9.492313920667073e-05,9904.031218043352
2022-01-13,0.0012651046939906596,9916.560854426729
2022-01-14,0.0014955930498121717,9931.391993918649
2022-01-18,-0.0001281893026279235,9930.118895704823
2022-01-19,0.0007180399538782023,9937.249117818701
2022-01-20,0.0016405409648749814,9953.55158207465
2022-01-21,0.0019224323602047289,9972.686611734996
2022-01-24,0.0032042652572259467,10004.64174496618
2022-01-25,-0.0015516883058118713,9989.117659366679
2022-01-26,-0.0009455841788683639,9979.672107747127
2022-01-27,-0.0024984560596988947,9954.738335495718
2022-01-28,-0.001310486781525122,9941.69278249351
2022-01-31,-0.0011049276239996075,9930.707931508816
2022-02-01,-0.00028358320433152784,9927.891749532318
2022-02-02,-0.0014245531205692163,9913.748940359848
2022-02-03,-0.001213531513966859,9901.718293599166
2022-02-04,-0.0015304102710592682,9886.564602221506
2022-02-07,0.0012220031655729713,9898.646015462062
2022-02-08,-0.0016207466766758882,9882.60281782891
2022-02-09,0.0032089231042005117,9914.31533034068
2022-02-10,-0.0016885544363417493,9897.574469206342
2022-02-11,-0.0013010284132628502,9884.69744359952
2022-02-14,-0.0003293841423938071,9881.441581009238
2022-02-15,-0.0014821107594166216,9866.796190123478
2022-02-16,-0.0011998033558218157,9854.957974943358
2022-02-17,-0.003157306250125669,9823.842854534343
2022-02-18,-0.0010074722442613426,9813.945605526415
2022-02-22,0.0016722237014101804,9830.356717972325
2022-02-23,0.0005069620370006245,9835.340335638512
2022-02-24,0.0007130656268952151,9842.35357876067
2022-02-25,-0.00047335391594571785,9837.694662152042
2022-02-28,-0.002055441073460562,9817.473860475291
2022-03-01,-0.0029026654917457817,9788.977017884374
2022-03-02,0.0007562033457659822,9796.379475056925
2022-03-03,0.00024238321939051843,9798.753953052461
2022-03-04,-0.0028471526308812,9770.85540495567
2022-03-07,-0.009582056235083791,9677.230519000512
2022-03-08,0.007289039444602796,9747.768233968021
2022-03-09,0.0061280466208490925,9807.50301215501
2022-03-10,-0.0002843505675426128,9804.714243107328
2022-03-11,-0.0006373284538705448,9798.465419738126
2022-03-14,-4.356013190087715e-05,9798.038597292016
2022-03-15,0.002383198783913354,9821.389270961818
2022-03-16,0.007012041732607166,9890.257262401981
2022-03-17,-0.00025148333687885494,9887.770027503042
2022-03-18,0.002041810487155571,9907.95898003978
2022-03-21,-0.004167188593351634,9866.670646394763
2022-03-22,0.0023439652201577843,9889.797779228664
2022-03-23,-0.0014247469500912047,9875.70732000569
2022-03-24,-0.000261429166255267,9873.125522074839
2022-03-25,-0.0014588445762244717,9858.722166456577
2022-03-28,0.00024185829982892315,9861.106580238242
2022-03-29,0.001406472124062752,9874.975951755758
2022-03-30,-0.0018105583025805894,9857.096732058522
2022-03-31,-0.0021316102586573793,9836.085243543888
2022-04-01,0.0009945090661169775,9845.867319493693
2022-04-04,0.0008827914845557228,9854.559167321408
2022-04-05,-0.00456879187627357,9809.535737453492
2022-04-06,-0.0017118528898815155,9792.743255352936
2022-04-07,-0.001988299890668954,9773.272345008969
2022-04-08,-0.0009362870098342801,9764.121757068764
2022-04-11,0.001063608772972957,9774.50696262996
2022-04-12,0.0005432510073914987,9779.816973384164
2022-04-13,0.002211687172393617,9801.446869132555
2022-04-14,0.0009712166884012774,9810.966197902335
2022-04-18,-0.00016734726967571056,9809.324359496235
2022-04-19,0.001154801016307161,9820.652177235868
2022-04-20,-0.002143800206001023,9799.598661075246
2022-04-21,0.0015451146304443775,9814.740164338957
2022-04-22,-0.0010484443534295451,9804.449955433278
2022-04-25,0.0018709724886705192,9822.79381156644
2022-04-26,-0.000914914116536325,9813.806798844413
2022-04-27,0.00030144469887583014,9816.765118879715
2022-04-28,-0.001531674389670723,9801.729031157714
2022-04-29,0.0034038465065160395,9835.092612278237
2022-05-02,0.002754738523557121,9862.185720780031
2022-05-03,-0.00342559882561555,9828.401828956925
2022-05-04,-0.0007031715669254535,9821.490776242485
2022-05-05,-0.004683694895691648,9775.489910025715
2022-05-06,-0.0023159902659755094,9752.849970548954
2022-05-09,-0.0007846413895759019,9745.197480795738
2022-05-10,0.0015663600346744744,9760.461968659667
2022-05-11,-0.004061442800873505,9720.820410663855
2022-05-12,0.0012994677829050172,9733.452303610919
2022-05-13,0.007332525651601696,9804.823092305787
2022-05-16,-0.003044773636957321,9774.969625439304
2022-05-17,0.003563324507896537,9809.801014269577
2022-05-18,-0.0100902056399782,9710.81810474833
2022-05-19,0.0006879990007735426,9717.499137901092
2022-05-20,0.00030763551764745323,9720.488585778618
2022-05-23,0.00037660648234649763,9724.149384791597
2022-05-24,-0.003210494267724906,9692.930058933223
2022-05-25,0.004258665211187784,9734.20900296968
2022-05-26,0.00695265246867649,9801.88757522479
2022-05-27,0.005565623715438228,9856.44119316952
2022-05-31,-0.0004298221918670464,9852.204676011863
2022-06-01,-0.0013298679812854264,9839.102544468164
2022-06-02,0.0026508990617319927,9865.18501217158
2022-06-03,-0.00168167052948065,9848.595021268737
2022-06-06,0.0011040468632070866,9859.468331708966
2022-06-07,0.0015762017184142163,9875.008842636056
2022-06-08,-0.000375384805683332,9871.301914360542
2022-06-09,-0.00013659110736685687,9869.953582300906
2022-06-10,-0.0034776463946710745,9835.629373809847
2022-06-13,-0.006023474202644596,9776.38471400993
2022-06-14,-0.002237055784914954,9754.5143960299
2022-06-15,0.0021582022635731057,9775.566611079468
2022-06-16,-0.011770340109075295,9660.504867308142
2022-06-17,0.004700951718707325,9705.918434267694
2022-06-21,0.00416558958069535,9746.34930696856
2022-06-22,-0.00035182927575361234,9742.920255950647
2022-06-23,-0.0005865738577752744,9737.205313630117
2022-06-24,0.013790675935769992,9871.487956630448
2022-06-27,0.0007968214496627546,9879.35376997438
2022-06-28,-0.005576935502460412,9824.257251193243
2022-06-29,-0.0029129575460155044,9795.639606899382
2022-06-30,-0.002350716994876323,9772.61283039976
2022-07-01,0.004438918123633284,9815.992658607873
2022-07-05,-0.0019152888742703933,9797.19219707892
2022-07-06,0.0008444599088741622,9805.465533108889
2022-07-07,0.006374170751130892,9867.967244711253
2022-07-08,-0.0032596360321004436,9835.801263116806
2022-07-11,-0.004490821012106183,9791.6304401335
2022-07-12,0.0009326999077374776,9800.763092941612
2022-07-13,-0.0034173856887833587,9767.270105408637
2022-07-14,-0.003667216468700718,9731.451411623835
2022-07-15,0.006084367813793401,9790.661141374214
2022-07-18,0.001978323698336615,9810.030238332578
2022-07-19,0.015298796384433322,9960.111893473962
2022-07-20,0.005284732780524992,10012.748423295101
2022-07-21,0.004973676595832588,10062.548595788003
2022-07-22,-0.002379217377951881,10038.607605302419
2022-07-25,-0.00023817672321091443,10036.216642637388
2022-07-26,-0.0024451194530993314,10011.676894088956
2022-07-27,0.004751698000852622,10059.249359171781
2022-07-28,0.005280047031251067,10112.36266888729
2022-07-29,0.005780085570478599,10170.81299043317
2022-08-01,4.2997661340304916e-05,10171.250311605689
2022-08-02,0.0018865899088340576,10190.43928980379
2022-08-03,0.001109401706955504,10201.744580546523
2022-08-04,-0.0008489701604235123,10193.083603813377
2022-08-05,0.000517478887664069,10198.358309378544
2022-08-08,0.00025181812695418415,10200.92644086602
2022-08-09,-0.0005154244604709257,10195.668633858933
2022-08-10,0.0014128834327713502,10210.07392515774
2022-08-11,0.00038227131973811446,10213.976943591733
2022-08-12,-0.0016023951090642363,10197.610116893227
2022-08-15,0.0009462985078172448,10207.260100130146
2022-08-16,-0.0006384085289478092,10200.743698225035
2022-08-17,0.001667373764480784,10217.752150645647
2022-08-18,-1.1836005638921065e-06,10217.74005690844
2022-08-19,0.0018482468933718188,10236.624963225902
2022-08-22,0.0041965075118908235,10279.583036780488
2022-08-23,0.0008095522913340591,10287.904896781873
2022-08-24,-0.00033199621251445155,10284.489351321432
2022-08-25,-0.001459471372128096,10269.479433536222
2022-08-26,0.0034767469678620433,10305.18381501829
2022-08-29,5.826121368501802e-05,10305.7842075346
2022-08-30,0.0020481418381081973,10326.891915344566
2022-08-31,-0.0006534440512147022,10320.143869254947
2022-09-01,0.0009036796990296025,10329.469973760657
2022-09-02,0.0012208423604846974,10342.080628265978
2022-09-06,-0.0031578302533114,10309.422093175854
2022-09-07,-0.0006326717430471529,10302.899613130356
2022-09-08,0.0004780697076487428,10307.825117336339
2022-09-09,0.0008022427804859067,10316.094495619232
2022-09-12,0.0003668209972569336,10319.878655689912
2022-09-13,-0.00040497511157933097,10315.699361679839
2022-09-14,-0.0015472793491880799,10299.73809308508
2022-09-15,-0.0015796057510074624,10283.468567559372
2022-09-16,-0.002802316038888031,10254.651038657099
2022-09-19,-0.0019919394709214666,10234.224394492672
2022-09-20,-0.0009673051516677633,10224.324776512556
2022-09-21,0.0007204260350106573,10231.69064627196
2022-09-22,0.0007927141940387017,10239.801452676273
2022-09-23,-0.0020929056678573588,10218.370514178232
2022-09-26,-0.0013789286790686361,10204.280110022883
2022-09-27,0.00010641526805987844,10205.366001226148
2022-09-28,0.004600045802390262,10252.311152261944
2022-09-29,-0.0056101778149010295,10194.79386368406
2022-09-30,-0.0018374634916834554,10176.061302154303
2022-10-03,0.005219572740176259,10229.17599432939
2022-10-04,0.006341986363877172,10294.049288999126
2022-10-05,-0.00011437269272873696,10292.87193086286
2022-10-06,-0.0005765153463016537,10286.9379322372
2022-10-07,-0.0032964368411932954,10253.027691054305
2022-10-10,0.00025971563017490595,10255.690562602287
2022-10-11,0.00012971804343919757,10257.020910716186
2022-10-12,-0.001783033266314571,10238.732301219095
2022-10-13,0.0036409753173010095,10276.011272808286
2022-10-14,-0.0039019551482096793,10235.914737719291
2022-10-17,0.0032008058012023,10268.677912992396
2022-10-18,0.0039733268520008025,10309.478726678637
2022-10-19,0.0005228585790690854,10314.869126076612
2022-10-20,-0.0009555597280692663,10305.012652539428
2022-10-21,0.0021680468917377738,10327.354403190084
2022-10-24,0.0017488486878887155,10345.415383387464
2022-10-25,0.0014919606531369478,10360.850336079835
2022-10-26,0.00040559236816606337,10365.05261790386
2022-10-27,-0.0012176358681881272,10352.431758060644
2022-10-28,0.00044935489008213203,10357.08367389537
2022-10-31,-0.00011192766557255318,10355.92442969761
2022-11-01,-0.0005813505888037085,10349.904006932798
2022-11-02,0.000541792950694342,10355.511511964118
2022-11-03,0.002429244734835745,10380.667583781087
2022-11-04,7.481892091720788e-05,10381.444254128106
2022-11-07,0.0002598920772705071,10384.142309240378
2022-11-08,0.0009876857646322623,10394.39857877713
2022-11-09,0.0002800880456304,10397.309925560565
2022-11-10,-0.004479891918273471,10350.731100853262
2022-11-11,0.002800685909871259,10379.720247604288
2022-11-14,0.0009996824860343256,10390.096672145753
2022-11-15,-0.001930077886198145,10370.042976323384
2022-11-16,0.0001790607635352437,10371.899844136618
2022-11-17,0.00027360547951893466,10374.737652766995
2022-11-18,-0.002448000336944367,10349.340291497312
2022-11-21,-0.0003246396119385153,10345.98048568126
2022-11-22,-0.002057765977484971,10324.690879034102
2022-11-23,-0.0004995082162957409,10319.533611109311
2022-11-25,-0.0011463009962312531,10307.704319450255
2022-11-28,0.003108867213427624,10339.7496034547
2022-11-29,-0.0005911708634761537,10333.6370447535
2022-11-30,-0.0021079908879563236,10311.853832023711
2022-12-01,-0.0004315964926240312,10307.403272077358
2022-12-02,-0.0006488799961453795,10300.715004281903
2022-12-05,0.001312080046282027,10314.230366901458
2022-12-06,0.0005410756893198254,10319.811146207034
2022-12-07,-0.0002785218188605665,10316.936853636294
2022-12-08,-0.00012421245101501555,10315.655361622737
2022-12-09,0.0005556707851772646,10321.387469937148
2022-12-12,-0.0007798250767940829,10313.338593160783
2022-12-13,5.6702757629256695e-05,10313.92338789938
2022-12-14,0.00015519410213626905,10315.524047979068
2022-12-15,0.0005670913826170132,10321.373892773856
2022-12-16,-0.0003831535067402303,10317.419222172462
2022-12-19,0.0002891937663367372,10320.402955496198
2022-12-20,-0.00030520462691840944,10317.253120762518
2022-12-21,-0.00034841692681253367,10313.658415137035
2022-12-22,-3.076600621820802e-06,10313.626684129142
2022-12-23,-3.342699237351976e-05,10313.281930608628
2022-12-27,9.156040010149802e-05,10314.226218828553
2022-12-28,0.0009204551874493205,10323.7200018562
2022-12-29,-0.00048805501247184413,10318.681458561938
2022-12-30,-6.109049218161466e-06,10318.61842122904
